age,workclass,fnlgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
34,Local_gov,194325,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,45,United_States,<=50K
55,Self_emp_not_inc,95149,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,99,United_States,<=50K
47,Private,344916,Assoc_acdm,12,Divorced,Transport_moving,Not_in_family,Black,Male,0,0,40,United_States,<=50K
49,Private,247892,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,30,United_States,<=50K
47,Private,280483,HS_grad,9,Separated,Craft_repair,Unmarried,Black,Female,0,0,40,United_States,<=50K
25,Private,174592,HS_grad,9,Never_married,Other_service,Own_child,White,Female,0,0,25,United_States,<=50K
17,Private,106733,11th,7,Never_married,Craft_repair,Own_child,White,Male,594,0,40,United_States,<=50K
49,Private,83444,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,<=50K
43,Private,143583,10th,6,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,0,0,40,United_States,<=50K
20,Private,299399,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,20,United_States,<=50K
25,Private,308144,Bachelors,13,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,Mexico,<=50K
42,Local_gov,104334,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,40,El_Salvador,<=50K
44,Private,111275,HS_grad,9,Never_married,Other_service,Unmarried,Black,Female,0,0,38,United_States,<=50K
54,Private,221915,Some_college,10,Widowed,Craft_repair,Unmarried,White,Female,0,0,50,United_States,<=50K
46,Local_gov,162566,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,0,0,50,Canada,<=50K
48,Self_emp_not_inc,362883,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,0,60,United_States,>50K
36,Self_emp_inc,180477,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
42,Private,154374,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,58,United_States,<=50K
24,Private,86745,Bachelors,13,Never_married,Adm_clerical,Other_relative,Asian_Pac_Islander,Female,0,0,16,United_States,<=50K
56,Private,135458,HS_grad,9,Divorced,Tech_support,Not_in_family,Black,Female,0,0,40,United_States,<=50K
49,Local_gov,166039,HS_grad,9,Divorced,Other_service,Unmarried,White,Female,0,0,40,United_States,<=50K
61,Private,180418,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,>50K
23,Private,189072,Bachelors,13,Never_married,Tech_support,Not_in_family,Black,Female,0,0,45,United_States,<=50K
72,Federal_gov,94242,Some_college,10,Widowed,Tech_support,Not_in_family,White,Female,0,0,16,United_States,<=50K
36,Private,218542,HS_grad,9,Separated,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,<=50K
49,Private,72393,9th,5,Divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,<=50K
36,Private,160192,HS_grad,9,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,<=50K
26,State_gov,152457,HS_grad,9,Never_married,Protective_serv,Not_in_family,White,Male,0,0,40,United_States,<=50K
34,Private,258675,HS_grad,9,Never_married,Transport_moving,Own_child,White,Male,0,0,40,United_States,<=50K
23,Private,565313,Some_college,10,Never_married,Other_service,Own_child,Black,Male,2202,0,80,United_States,<=50K
41,State_gov,29324,HS_grad,9,Divorced,Exec_managerial,Unmarried,White,Female,0,0,45,United_States,<=50K
44,Private,115562,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,<=50K
59,Local_gov,130532,Some_college,10,Widowed,Other_service,Not_in_family,White,Female,0,0,40,Poland,<=50K
35,Private,406051,Doctorate,16,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,80,United_States,>50K
31,Private,87950,Assoc_voc,11,Divorced,Sales,Not_in_family,Amer_Indian_Eskimo,Female,0,0,40,United_States,<=50K
40,Private,88368,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,914,0,40,United_States,<=50K
44,Self_emp_not_inc,57233,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,50,United_States,<=50K
37,Private,104359,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
27,Private,163127,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,35,United_States,<=50K
40,Private,236021,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K
43,Private,250802,Some_college,10,Divorced,Craft_repair,Unmarried,White,Male,0,0,35,United_States,<=50K
45,Private,285858,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,>50K
34,Local_gov,183801,Bachelors,13,Never_married,Other_service,Not_in_family,White,Male,0,0,14,United_States,<=50K
22,Local_gov,237811,Assoc_acdm,12,Never_married,Adm_clerical,Own_child,Black,Female,0,0,35,Haiti,<=50K
37,Local_gov,218184,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1887,40,United_States,>50K
54,Private,50385,Bachelors,13,Divorced,Exec_managerial,Not_in_family,Black,Female,0,0,45,United_States,>50K
33,Private,178107,Bachelors,13,Never_married,Craft_repair,Own_child,White,Male,0,0,20,United_States,<=50K
26,Private,318934,10th,6,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
40,Private,114580,HS_grad,9,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,24,United_States,>50K
49,Private,75673,HS_grad,9,Never_married,Adm_clerical,Own_child,Asian_Pac_Islander,Female,0,0,40,United_States,<=50K
54,Private,227832,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,<=50K
24,Private,138768,Assoc_acdm,12,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,30,United_States,<=50K
42,Private,76280,HS_grad,9,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,40,United_States,<=50K
38,Private,150601,10th,6,Separated,Adm_clerical,Unmarried,White,Male,0,3770,40,United_States,<=50K
24,Private,210781,Bachelors,13,Never_married,Craft_repair,Not_in_family,White,Female,0,0,40,United_States,<=50K
51,Private,173987,9th,5,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K
28,Private,166320,HS_grad,9,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,<=50K
52,Private,165681,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
21,Private,203076,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,35,United_States,<=50K
19,Private,164320,HS_grad,9,Never_married,Transport_moving,Own_child,White,Male,0,0,40,United_States,<=50K
24,Private,206827,Some_college,10,Never_married,Sales,Own_child,White,Female,5060,0,30,United_States,<=50K
26,Local_gov,166295,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,41,United_States,<=50K
21,Private,239577,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,<=50K
35,Private,133454,10th,6,Divorced,Machine_op_inspct,Not_in_family,White,Male,0,0,50,United_States,<=50K
64,Private,218490,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Male,27828,0,55,United_States,>50K
43,Self_emp_inc,221172,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1977,40,United_States,>50K
43,Federal_gov,222756,Masters,14,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
62,Local_gov,164518,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,38,United_States,<=50K
51,Self_emp_inc,183173,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,70,United_States,>50K
47,Private,606752,Masters,14,Divorced,Tech_support,Not_in_family,White,Male,0,0,40,United_States,<=50K
56,Self_emp_inc,216636,12th,8,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1651,40,United_States,<=50K
21,Private,452640,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
40,Private,260761,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,Mexico,<=50K
53,Private,215572,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
40,Private,174515,HS_grad,9,Widowed,Machine_op_inspct,Unmarried,White,Female,0,0,40,United_States,<=50K
60,Self_emp_not_inc,184362,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,0,0,25,United_States,<=50K
26,Private,104834,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,0,1669,40,United_States,<=50K
22,Private,369387,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,35,United_States,<=50K
58,Self_emp_not_inc,266707,1st_4th,2,Married_civ_spouse,Transport_moving,Husband,White,Male,0,2179,18,United_States,<=50K
48,Self_emp_not_inc,171986,HS_grad,9,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,15,United_States,<=50K
29,Private,79387,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,50,United_States,>50K
24,Private,237386,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,42,United_States,<=50K
29,Local_gov,95393,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,20,United_States,<=50K
19,State_gov,135162,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,10,United_States,<=50K
31,Private,49923,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K
51,Private,123429,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
19,Private,301911,Some_college,10,Never_married,Sales,Own_child,Asian_Pac_Islander,Male,0,0,35,Laos,<=50K
27,Private,181659,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
19,Private,263340,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,15,United_States,<=50K
25,State_gov,153534,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,<=50K
32,Private,37210,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,>50K
38,Private,114079,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,44,United_States,<=50K
48,Private,348144,Some_college,10,Divorced,Transport_moving,Not_in_family,White,Male,3325,0,53,United_States,<=50K
42,Self_emp_not_inc,69333,Bachelors,13,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,50,United_States,<=50K
30,State_gov,343789,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,>50K
58,Self_emp_inc,186791,Some_college,10,Married_civ_spouse,Transport_moving,Wife,White,Female,0,0,40,United_States,>50K
38,Private,239755,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
25,Private,241025,Bachelors,13,Never_married,Other_service,Own_child,White,Male,0,0,18,United_States,<=50K
47,Local_gov,172246,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,>50K
33,Private,460408,HS_grad,9,Never_married,Sales,Not_in_family,White,Male,3325,0,50,United_States,<=50K
61,Self_emp_not_inc,24046,HS_grad,9,Widowed,Other_service,Other_relative,White,Female,0,0,40,United_States,<=50K
76,Private,316185,7th_8th,4,Widowed,Protective_serv,Not_in_family,White,Female,0,0,12,United_States,<=50K
59,Private,24384,HS_grad,9,Widowed,Priv_house_serv,Not_in_family,White,Female,0,0,40,United_States,<=50K
32,Private,133503,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,<=50K
62,Private,200332,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
23,Private,76432,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
24,Self_emp_inc,142404,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K
23,Private,91189,Bachelors,13,Married_civ_spouse,Other_service,Husband,White,Male,0,0,20,United_States,<=50K
34,Private,141118,Masters,14,Divorced,Prof_specialty,Own_child,White,Female,0,0,60,United_States,>50K
46,Private,177633,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,50,United_States,>50K
38,Private,229700,Masters,14,Married_civ_spouse,Prof_specialty,Husband,Black,Male,0,0,40,United_States,>50K
27,Private,123302,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,Poland,<=50K
41,Private,95047,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Wife,White,Female,7688,0,44,United_States,>50K
35,Private,25955,11th,7,Never_married,Other_service,Unmarried,Amer_Indian_Eskimo,Male,0,0,40,United_States,<=50K
56,Self_emp_not_inc,210731,7th_8th,4,Divorced,Sales,Other_relative,White,Male,0,0,20,Mexico,<=50K
39,Private,245361,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,25,United_States,<=50K
30,Private,83253,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,55,United_States,<=50K
39,Private,315565,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,0,0,40,Cuba,<=50K
48,Local_gov,40666,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,<=50K
30,Private,205204,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,<=50K
54,Private,174102,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K
61,Private,181219,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1848,40,United_States,>50K
58,Private,140363,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,White,Male,3325,0,30,United_States,<=50K
31,Private,50276,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,60,United_States,<=50K
43,Local_gov,209899,Masters,14,Never_married,Tech_support,Not_in_family,Black,Female,8614,0,47,United_States,>50K
31,Private,164190,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,>50K
51,Local_gov,195844,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,>50K
34,Private,79637,Bachelors,13,Never_married,Exec_managerial,Own_child,Amer_Indian_Eskimo,Female,0,0,40,United_States,<=50K
43,Private,111252,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,42,United_States,<=50K
41,Private,42563,Bachelors,13,Married_civ_spouse,Tech_support,Wife,White,Female,0,0,25,United_States,>50K
28,Private,114158,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,26,United_States,<=50K
32,Private,356689,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Male,3887,0,40,United_States,<=50K
31,Private,118149,Some_college,10,Never_married,Exec_managerial,Not_in_family,Black,Female,0,0,40,United_States,<=50K
20,Private,494784,HS_grad,9,Never_married,Sales,Other_relative,Black,Female,0,0,35,United_States,<=50K
35,Private,115803,11th,7,Divorced,Transport_moving,Not_in_family,White,Male,0,0,40,United_States,<=50K
32,Private,137367,11th,7,Never_married,Craft_repair,Not_in_family,Asian_Pac_Islander,Male,0,0,40,India,<=50K
29,Private,164040,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,<=50K
26,Local_gov,27834,Bachelors,13,Never_married,Protective_serv,Not_in_family,White,Male,0,0,40,United_States,<=50K
31,Private,231043,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,50,United_States,<=50K
41,Federal_gov,192589,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,<=50K
56,Private,104842,Bachelors,13,Divorced,Prof_specialty,Unmarried,Black,Female,0,0,50,Haiti,<=50K
47,Private,27624,Assoc_voc,11,Never_married,Other_service,Not_in_family,White,Female,0,0,55,United_States,<=50K
42,Private,340885,HS_grad,9,Divorced,Farming_fishing,Not_in_family,White,Male,0,0,44,United_States,<=50K
43,State_gov,60949,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
30,Private,76107,HS_grad,9,Never_married,Transport_moving,Not_in_family,White,Male,0,0,45,United_States,>50K
17,Private,193199,11th,7,Never_married,Sales,Unmarried,White,Female,0,0,12,Poland,<=50K
32,Private,107793,HS_grad,9,Divorced,Other_service,Own_child,White,Male,2174,0,40,United_States,<=50K
56,Private,250873,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,<=50K
26,Private,189238,9th,5,Never_married,Other_service,Own_child,White,Female,0,0,38,El_Salvador,<=50K
63,Private,161563,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,48,United_States,<=50K
34,Private,185216,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,<=50K
41,Private,112507,10th,6,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,60,United_States,<=50K
47,Self_emp_inc,201699,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
37,Private,196338,9th,5,Separated,Priv_house_serv,Unmarried,White,Female,0,0,16,Mexico,<=50K
46,Self_emp_not_inc,57452,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
22,Private,150175,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,20,United_States,<=50K
30,Self_emp_not_inc,106742,12th,8,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,75,United_States,<=50K
48,Self_emp_not_inc,65535,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,50,United_States,<=50K
44,Self_emp_inc,398473,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,70,United_States,>50K
32,Private,98656,Masters,14,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K
26,Local_gov,197764,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K
55,State_gov,146326,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,7688,0,45,United_States,>50K
49,Self_emp_inc,431245,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,>50K
52,Private,217663,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,45,United_States,>50K
29,Private,184806,Prof_school,15,Never_married,Prof_specialty,Other_relative,White,Male,0,0,50,United_States,<=50K
25,Private,229287,Bachelors,13,Never_married,Exec_managerial,Other_relative,White,Female,0,0,25,United_States,<=50K
23,Private,210053,Some_college,10,Never_married,Other_service,Not_in_family,White,Female,0,0,28,United_States,<=50K
30,Local_gov,118500,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K
32,Private,396745,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,2415,48,United_States,>50K
